dbid,recorded,ct,link_plan,married,ss,tsc,lane,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,ds4,mf4,rf4
4978630367,2026-08-13T22:46:00+07:00,73,2,Y,2681,22,SA-304,0,0,0,13,2,1,17,2,2,,,
4978627676,2026-08-13T22:43:00+07:00,77,2,Y,2681,22,SA-303,0,0,0,,,,,,,,,
4978628972,2026-08-13T22:45:00+07:00,74,2,Y,2681,22,SA-303,0,0,0,,,,,,,,,
4978631721,2026-08-13T22:47:00+07:00,77,2,Y,2681,22,SA-303,0,0,0,,,,,,,,,
4978629014,2026-08-13T22:45:00+07:00,75,2,Y,2682,23,SA-305,20,2,2,0,0,0,,,,,,
4978630333,2026-08-13T22:46:00+07:00,75,2,Y,2682,23,SA-305,0,0,0,11,2,1,,,,,,
4978630333,2026-08-13T22:46:00+07:00,75,2,Y,2682,23,SA-306,0,0,0,0,0,0,20,2,2,,,
4978631696,2026-08-13T22:47:00+07:00,75,2,Y,2682,23,SA-305,0,0,0,12,2,2,,,,,,
4978627667,2026-08-13T22:43:00+07:00,75,2,Y,2682,23,SA-305,59,2,5,12,2,1,,,,,,
4978627667,2026-08-13T22:43:00+07:00,75,2,Y,2682,23,SA-306,0,0,0,0,0,0,24,2,2,,,
4978629014,2026-08-13T22:45:00+07:00,75,2,Y,2682,23,SA-306,0,0,0,19,2,2,0,0,0,,,
4978631696,2026-08-13T22:47:00+07:00,75,2,Y,2682,23,SA-306,0,0,0,0,0,0,19,2,1,,,
4978631702,2026-08-13T22:47:00+07:00,75,2,Y,2683,24,SA-307,0,0,0,0,0,0,,,,0,0,0
4978630339,2026-08-13T22:46:00+07:00,75,2,Y,2683,24,SA-307,0,0,0,0,0,0,,,,0,0,0
4978627643,2026-08-13T22:43:00+07:00,75,2,Y,2683,24,SA-307,0,0,0,0,0,0,,,,0,0,0
4978629017,2026-08-13T22:45:00+07:00,72,2,Y,2683,24,SA-307,0,0,0,0,0,0,,,,0,0,0
4978628979,2026-08-13T22:45:00+07:00,72,2,Y,2684,25,SA-309,,,,0,0,0,0,0,0,,,
4978628979,2026-08-13T22:45:00+07:00,72,2,Y,2684,25,SA-308,,,,0,0,0,0,0,0,,,
4978627648,2026-08-13T22:43:00+07:00,75,2,Y,2684,25,SA-308,,,,11,2,1,0,0,0,,,
4978630342,2026-08-13T22:46:00+07:00,75,2,Y,2684,25,SA-309,,,,25,3,3,12,2,1,,,
4978631705,2026-08-13T22:47:00+07:00,75,2,Y,2684,25,SA-308,,,,11,2,1,9,2,1,,,
4978631705,2026-08-13T22:47:00+07:00,75,2,Y,2684,25,SA-309,,,,0,0,0,43,2,4,,,
4978630342,2026-08-13T22:46:00+07:00,75,2,Y,2684,25,SA-308,,,,0,0,0,0,0,0,,,
4978627648,2026-08-13T22:43:00+07:00,75,2,Y,2684,25,SA-309,,,,0,0,0,0,0,0,,,
4978630343,2026-08-13T22:46:00+07:00,75,2,Y,2685,26,SA-310,0,0,0,0,0,0,10,2,2,,,
4978627649,2026-08-13T22:43:00+07:00,75,2,Y,2685,26,SA-310,0,0,0,0,0,0,0,0,0,,,
4978629010,2026-08-13T22:45:00+07:00,72,2,Y,2685,26,SA-310,0,0,0,10,2,2,0,0,0,,,
4978631706,2026-08-13T22:47:00+07:00,75,2,Y,2685,26,SA-310,0,0,0,0,0,0,0,0,0,,,
4978629021,2026-08-13T22:45:00+07:00,75,2,Y,2686,27,SA-312,0,0,0,0,0,0,,,,,,
4978629021,2026-08-13T22:45:00+07:00,75,2,Y,2686,27,SA-314,0,0,0,8,2,1,,,,,,
4978629021,2026-08-13T22:45:00+07:00,75,2,Y,2686,27,SA-316,,,,0,0,0,,,,,,
4978630368,2026-08-13T22:46:00+07:00,75,2,Y,2686,27,SA-313,0,0,0,0,0,0,,,,,,
4978630368,2026-08-13T22:46:00+07:00,75,2,Y,2686,27,SA-315,0,0,0,,,,,,,,,
4978629021,2026-08-13T22:45:00+07:00,75,2,Y,2686,27,SA-315,0,0,0,,,,,,,,,
4978627664,2026-08-13T22:43:00+07:00,75,2,Y,2686,27,SA-312,0,0,0,0,0,0,,,,,,
4978627664,2026-08-13T22:43:00+07:00,75,2,Y,2686,27,SA-313,0,0,0,0,0,0,,,,,,
4978630368,2026-08-13T22:46:00+07:00,75,2,Y,2686,27,SA-312,0,0,0,0,0,0,,,,,,
4978630368,2026-08-13T22:46:00+07:00,75,2,Y,2686,27,SA-314,0,0,0,8,2,1,,,,,,
4978630368,2026-08-13T22:46:00+07:00,75,2,Y,2686,27,SA-316,,,,0,0,0,,,,,,
4978631715,2026-08-13T22:47:00+07:00,75,2,Y,2686,27,SA-313,0,0,0,0,0,0,,,,,,
4978631715,2026-08-13T22:47:00+07:00,75,2,Y,2686,27,SA-315,0,0,0,,,,,,,,,
4978627664,2026-08-13T22:43:00+07:00,75,2,Y,2686,27,SA-314,0,0,0,0,0,0,,,,,,
4978627664,2026-08-13T22:43:00+07:00,75,2,Y,2686,27,SA-315,0,0,0,,,,,,,,,
4978627664,2026-08-13T22:43:00+07:00,75,2,Y,2686,27,SA-316,,,,0,0,0,,,,,,
4978629021,2026-08-13T22:45:00+07:00,75,2,Y,2686,27,SA-313,0,0,0,0,0,0,,,,,,
4978631715,2026-08-13T22:47:00+07:00,75,2,Y,2686,27,SA-312,0,0,0,0,0,0,,,,,,
4978631715,2026-08-13T22:47:00+07:00,75,2,Y,2686,27,SA-314,0,0,0,0,0,0,,,,,,
4978631715,2026-08-13T22:47:00+07:00,75,2,Y,2686,27,SA-316,,,,0,0,0,,,,,,
4978631445,2026-08-13T22:47:00+07:00,80,2,N,2687,28,SA-62,0,0,0,0,0,0,0,0,0,,,
4978631445,2026-08-13T22:47:00+07:00,80,2,N,2687,28,SA-64,0,0,0,0,0,0,,,,,,
4978628538,2026-08-13T22:44:00+07:00,80,2,N,2687,28,SA-63,0,0,0,,,,,,,,,
4978629995,2026-08-13T22:45:00+07:00,80,2,N,2687,28,SA-64,0,0,0,0,0,0,,,,,,
4978632889,2026-08-13T22:48:00+07:00,80,2,N,2687,28,SA-63,0,0,0,,,,,,,,,
4978632889,2026-08-13T22:48:00+07:00,80,2,N,2687,28,SA-61,0,0,0,5,2,2,6,2,3,0,0,0
4978632889,2026-08-13T22:48:00+07:00,80,2,N,2687,28,SA-62,6,2,2,0,0,0,0,0,0,,,
4978628538,2026-08-13T22:44:00+07:00,80,2,N,2687,28,SA-64,0,0,0,0,0,0,,,,,,
4978629995,2026-08-13T22:45:00+07:00,80,2,N,2687,28,SA-62,0,0,0,10,4,4,0,0,0,,,
4978629995,2026-08-13T22:45:00+07:00,80,2,N,2687,28,SA-61,9,4,4,5,2,2,0,0,0,0,0,0
4978629995,2026-08-13T22:45:00+07:00,80,2,N,2687,28,SA-63,0,0,0,,,,,,,,,
4978628538,2026-08-13T22:44:00+07:00,80,2,N,2687,28,SA-61,5,2,2,5,2,2,4,2,2,0,0,0
4978628538,2026-08-13T22:44:00+07:00,80,2,N,2687,28,SA-62,6,2,2,0,0,0,0,0,0,,,
4978632889,2026-08-13T22:48:00+07:00,80,2,N,2687,28,SA-64,0,0,0,0,0,0,,,,,,
4978631445,2026-08-13T22:47:00+07:00,80,2,N,2687,28,SA-61,0,0,0,13,6,5,0,0,0,6,2,2
4978631445,2026-08-13T22:47:00+07:00,80,2,N,2687,28,SA-63,0,0,0,,,,,,,,,
4978631379,2026-08-13T22:47:00+07:00,80,2,N,2432,29,SA-254,0,0,0,0,0,0,,,,,,
4978631379,2026-08-13T22:47:00+07:00,80,2,N,2432,29,SA-255,0,0,0,0,0,0,,,,,,
4978628487,2026-08-13T22:44:00+07:00,80,2,N,2432,29,SA-251,0,0,0,0,0,0,,,,,,
4978629949,2026-08-13T22:45:00+07:00,80,2,N,2432,29,SA-251,0,0,0,0,0,0,,,,,,
4978629949,2026-08-13T22:45:00+07:00,80,2,N,2432,29,SA-254,16,2,1,0,0,0,,,,,,
4978632825,2026-08-13T22:48:00+07:00,80,2,N,2432,29,SA-252,0,0,0,0,0,0,,,,,,
4978632825,2026-08-13T22:48:00+07:00,80,2,N,2432,29,SA-254,0,0,0,0,0,0,,,,,,
4978628487,2026-08-13T22:44:00+07:00,80,2,N,2432,29,SA-254,0,0,0,0,0,0,,,,,,
4978629949,2026-08-13T22:45:00+07:00,80,2,N,2432,29,SA-252,0,0,0,0,0,0,,,,,,
4978629949,2026-08-13T22:45:00+07:00,80,2,N,2432,29,SA-255,0,0,0,0,0,0,,,,,,
4978628487,2026-08-13T22:44:00+07:00,80,2,N,2432,29,SA-252,6,2,2,6,2,2,,,,,,
4978628487,2026-08-13T22:44:00+07:00,80,2,N,2432,29,SA-255,0,0,0,0,0,0,,,,,,
4978632825,2026-08-13T22:48:00+07:00,80,2,N,2432,29,SA-251,0,0,0,0,0,0,,,,,,
4978632825,2026-08-13T22:48:00+07:00,80,2,N,2432,29,SA-255,0,0,0,0,0,0,,,,,,
4978631379,2026-08-13T22:47:00+07:00,80,2,N,2432,29,SA-251,0,0,0,0,0,0,,,,,,
4978631379,2026-08-13T22:47:00+07:00,80,2,N,2432,29,SA-252,0,0,0,0,0,0,,,,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-22,0,0,0,0,0,0,0,0,0,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-23,0,0,0,0,0,0,0,0,0,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-23,0,0,0,0,0,0,0,0,0,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-18,16,3,1,0,0,0,0,0,0,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-20,0,0,0,0,0,0,,,,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-23,0,0,0,0,0,0,21,2,1,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-21,0,0,0,,,,,,,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-19,0,0,0,0,0,0,0,0,0,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-18,6,4,4,5,3,3,0,0,0,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-20,0,0,0,0,0,0,,,,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-22,0,0,0,106,2,8,0,0,0,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-19,0,0,0,0,0,0,0,0,0,,,
4978627769,2026-08-13T22:43:00+07:00,110,2,N,2688,30,SA-22,0,0,0,0,0,0,0,0,0,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-18,7,4,4,12,6,8,5,3,3,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-20,0,0,0,0,0,0,,,,,,
4978629783,2026-08-13T22:45:00+07:00,110,2,N,2688,30,SA-21,0,0,0,,,,,,,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-19,4,2,2,3,2,2,3,2,2,,,
4978631747,2026-08-13T22:47:00+07:00,110,2,N,2688,30,SA-21,0,0,0,,,,,,,,,
4978631553,2026-08-13T22:47:00+07:00,50,0,N,2556,31,SA-65,2,2,1,0,0,0,,,,,,
4978631553,2026-08-13T22:47:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978628845,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978632510,2026-08-13T22:48:00+07:00,50,0,N,2556,31,SA-65,2,2,1,0,0,0,,,,,,
4978632510,2026-08-13T22:48:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978627996,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-65,0,0,0,0,0,0,,,,,,
4978627996,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978627996,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978629832,2026-08-13T22:45:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978632510,2026-08-13T22:48:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978632510,2026-08-13T22:48:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978628845,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978628845,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978627996,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978629832,2026-08-13T22:45:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978630677,2026-08-13T22:46:00+07:00,50,0,N,2556,31,SA-65,2,2,1,0,0,0,,,,,,
4978630677,2026-08-13T22:46:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978630677,2026-08-13T22:46:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978631553,2026-08-13T22:47:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978631553,2026-08-13T22:47:00+07:00,50,0,N,2556,31,SA-67,0,0,0,,,,,,,,,
4978630677,2026-08-13T22:46:00+07:00,50,0,N,2556,31,SA-68,0,0,0,0,0,0,,,,,,
4978629832,2026-08-13T22:45:00+07:00,50,0,N,2556,31,SA-65,0,0,0,0,0,0,,,,,,
4978629832,2026-08-13T22:45:00+07:00,50,0,N,2556,31,SA-66,0,0,0,,,,,,,,,
4978628845,2026-08-13T22:44:00+07:00,50,0,N,2556,31,SA-65,0,0,0,0,0,0,,,,,,
4978631001,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-51,0,0,0,0,0,0,,,,,,
4978628236,2026-08-13T22:44:00+07:00,50,2,Y,2557,32,SA-51,0,0,0,8,2,2,,,,,,
4978628236,2026-08-13T22:44:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978629133,2026-08-13T22:45:00+07:00,50,2,Y,2557,32,SA-51,0,0,0,12,3,2,,,,,,
4978632794,2026-08-13T22:48:00+07:00,50,2,Y,2557,32,SA-51,8,2,1,0,0,0,,,,,,
4978630071,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-50,7,2,1,8,2,1,,,,,,
4978630071,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978628236,2026-08-13T22:44:00+07:00,50,2,Y,2557,32,SA-50,0,0,0,0,0,0,,,,,,
4978629133,2026-08-13T22:45:00+07:00,50,2,Y,2557,32,SA-50,8,2,2,0,0,0,,,,,,
4978629133,2026-08-13T22:45:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978630071,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-51,0,0,0,0,0,0,,,,,,
4978631898,2026-08-13T22:47:00+07:00,50,2,Y,2557,32,SA-51,0,0,0,8,2,2,,,,,,
4978631898,2026-08-13T22:47:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978632794,2026-08-13T22:48:00+07:00,50,2,Y,2557,32,SA-50,0,0,0,0,0,0,,,,,,
4978632794,2026-08-13T22:48:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978631898,2026-08-13T22:47:00+07:00,50,2,Y,2557,32,SA-50,0,0,0,0,0,0,,,,,,
4978631001,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-50,0,0,0,0,0,0,,,,,,
4978631001,2026-08-13T22:46:00+07:00,50,2,Y,2557,32,SA-52,0,0,0,0,0,0,,,,,,
4978631579,2026-08-13T22:47:00+07:00,60,2,Y,2689,33,SA-83,0,0,0,12,3,3,11,3,2,0,0,0
4978629464,2026-08-13T22:45:00+07:00,60,2,Y,2689,33,SA-83,0,0,0,0,0,0,7,2,2,0,0,0
4978630539,2026-08-13T22:46:00+07:00,60,2,Y,2689,33,SA-84,0,0,0,0,0,0,,,,,,
4978632722,2026-08-13T22:48:00+07:00,60,2,Y,2689,33,SA-83,0,0,0,8,2,2,8,2,2,0,0,0
4978632722,2026-08-13T22:48:00+07:00,60,2,Y,2689,33,SA-84,0,0,0,0,0,0,,,,,,
4978628364,2026-08-13T22:44:00+07:00,60,2,Y,2689,33,SA-83,0,0,0,8,2,2,8,2,2,0,0,0
4978630539,2026-08-13T22:46:00+07:00,60,2,Y,2689,33,SA-83,0,0,0,0,0,0,12,3,2,0,0,0
4978629464,2026-08-13T22:45:00+07:00,60,2,Y,2689,33,SA-84,0,0,0,0,0,0,,,,,,
4978628364,2026-08-13T22:44:00+07:00,60,2,Y,2689,33,SA-84,0,0,0,0,0,0,,,,,,
4978631579,2026-08-13T22:47:00+07:00,60,2,Y,2689,33,SA-84,0,0,0,0,0,0,,,,,,
4978631449,2026-08-13T22:47:00+07:00,82,0,Y,2433,34,SA-87,6,2,0,7,2,0,,,,,,
4978632879,2026-08-13T22:48:00+07:00,80,0,Y,2433,34,SA-87,0,0,0,10,3,1,,,,,,
4978628432,2026-08-13T22:44:00+07:00,84,0,Y,2433,34,SA-87,19,3,1,17,3,1,,,,,,
4978629957,2026-08-13T22:45:00+07:00,81,0,Y,2433,34,SA-87,13,2,1,14,2,1,,,,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-153,0,0,0,9,3,2,,,,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-156,0,0,0,0,0,0,0,0,0,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-153,0,0,0,0,0,0,,,,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-154,0,0,0,0,0,0,,,,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-155,0,0,0,,,,,,,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-158,0,0,0,7,2,0,,,,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-153,0,0,0,4,2,1,,,,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-158,0,0,0,0,0,0,,,,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-155,0,0,0,,,,,,,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-154,0,0,0,0,0,0,,,,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-155,0,0,0,,,,,,,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-156,0,0,0,0,0,0,0,0,0,,,
4978628082,2026-08-13T22:44:00+07:00,70,2,N,2434,35,SA-157,0,0,0,0,0,0,0,0,0,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-156,0,0,0,0,0,0,0,0,0,,,
4978629346,2026-08-13T22:45:00+07:00,70,2,N,2434,35,SA-157,3,2,1,4,2,1,0,0,0,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-154,0,0,0,7,2,0,,,,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-157,0,0,0,0,0,0,0,0,0,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-158,0,0,0,0,0,0,,,,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-154,10,2,0,8,2,0,,,,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-155,0,0,0,,,,,,,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-153,0,0,0,0,0,0,,,,,,
4978630618,2026-08-13T22:46:00+07:00,70,2,N,2434,35,SA-156,0,0,0,0,0,0,0,0,0,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-157,4,2,1,0,0,0,0,0,0,,,
4978631934,2026-08-13T22:47:00+07:00,70,2,N,2434,35,SA-158,0,0,0,0,0,0,,,,,,
4978631556,2026-08-13T22:47:00+07:00,70,2,N,2064,36,SA-291,0,0,0,0,0,0,,,,,,
4978631556,2026-08-13T22:47:00+07:00,70,2,N,2064,36,SA-294,0,0,0,,,,,,,,,
4978629056,2026-08-13T22:45:00+07:00,70,2,N,2064,36,SA-293,0,0,0,0,0,0,,,,,,
4978627821,2026-08-13T22:43:00+07:00,70,2,N,2064,36,SA-291,0,0,0,6,2,2,,,,,,
4978627821,2026-08-13T22:43:00+07:00,70,2,N,2064,36,SA-292,0,0,0,0,0,0,,,,,,
4978632894,2026-08-13T22:48:00+07:00,70,2,N,2064,36,SA-291,0,0,0,0,0,0,,,,,,
4978632894,2026-08-13T22:48:00+07:00,70,2,N,2064,36,SA-293,0,0,0,0,0,0,,,,,,
4978632894,2026-08-13T22:48:00+07:00,70,2,N,2064,36,SA-292,0,0,0,0,0,0,,,,,,
4978629056,2026-08-13T22:45:00+07:00,70,2,N,2064,36,SA-291,0,0,0,6,2,2,,,,,,
4978629056,2026-08-13T22:45:00+07:00,70,2,N,2064,36,SA-292,0,0,0,5,2,1,,,,,,
4978629056,2026-08-13T22:45:00+07:00,70,2,N,2064,36,SA-294,0,0,0,,,,,,,,,
4978627821,2026-08-13T22:43:00+07:00,70,2,N,2064,36,SA-293,0,0,0,0,0,0,,,,,,
4978627821,2026-08-13T22:43:00+07:00,70,2,N,2064,36,SA-294,0,0,0,,,,,,,,,
4978630293,2026-08-13T22:46:00+07:00,70,2,N,2064,36,SA-291,5,2,1,0,0,0,,,,,,
4978630293,2026-08-13T22:46:00+07:00,70,2,N,2064,36,SA-292,0,0,0,0,0,0,,,,,,
4978630293,2026-08-13T22:46:00+07:00,70,2,N,2064,36,SA-293,0,0,0,0,0,0,,,,,,
4978630293,2026-08-13T22:46:00+07:00,70,2,N,2064,36,SA-294,0,0,0,,,,,,,,,
4978631556,2026-08-13T22:47:00+07:00,70,2,N,2064,36,SA-293,0,0,0,0,0,0,,,,,,
4978632894,2026-08-13T22:48:00+07:00,70,2,N,2064,36,SA-294,0,0,0,,,,,,,,,
4978631556,2026-08-13T22:47:00+07:00,70,2,N,2064,36,SA-292,0,0,0,0,0,0,,,,,,
4978629369,2026-08-13T22:45:00+07:00,81,2,Y,2915,37,SA-459,8,3,2,8,3,3,0,0,0,,,
4978629369,2026-08-13T22:45:00+07:00,81,2,Y,2915,37,SA-462,0,0,0,0,0,0,,,,,,
4978630858,2026-08-13T22:46:00+07:00,76,2,Y,2915,37,SA-460,0,0,0,8,3,3,0,0,0,,,
4978632301,2026-08-13T22:48:00+07:00,81,2,Y,2915,37,SA-459,0,0,0,0,0,0,0,0,0,,,
4978632301,2026-08-13T22:48:00+07:00,81,2,Y,2915,37,SA-461,0,0,0,,,,,,,,,
4978627940,2026-08-13T22:44:00+07:00,78,2,Y,2915,37,SA-461,0,0,0,,,,,,,,,
4978632301,2026-08-13T22:48:00+07:00,81,2,Y,2915,37,SA-460,9,2,2,14,3,3,18,4,4,,,
4978632301,2026-08-13T22:48:00+07:00,81,2,Y,2915,37,SA-462,0,0,0,0,0,0,,,,,,
4978632301,2026-08-13T22:48:00+07:00,81,2,Y,2915,37,SA-463,0,0,0,0,0,0,,,,,,
4978627940,2026-08-13T22:44:00+07:00,78,2,Y,2915,37,SA-459,6,2,1,0,0,0,0,0,0,,,
4978627940,2026-08-13T22:44:00+07:00,78,2,Y,2915,37,SA-462,0,0,0,0,0,0,,,,,,
4978629369,2026-08-13T22:45:00+07:00,81,2,Y,2915,37,SA-460,0,0,0,8,3,3,0,0,0,,,
4978630858,2026-08-13T22:46:00+07:00,76,2,Y,2915,37,SA-461,23,2,1,,,,,,,,,
4978630858,2026-08-13T22:46:00+07:00,76,2,Y,2915,37,SA-462,0,0,0,0,0,0,,,,,,
4978630858,2026-08-13T22:46:00+07:00,76,2,Y,2915,37,SA-463,0,0,0,0,0,0,,,,,,
4978627940,2026-08-13T22:44:00+07:00,78,2,Y,2915,37,SA-460,9,3,2,6,2,1,6,2,1,,,
4978627940,2026-08-13T22:44:00+07:00,78,2,Y,2915,37,SA-463,14,2,1,0,0,0,,,,,,
4978629369,2026-08-13T22:45:00+07:00,81,2,Y,2915,37,SA-461,23,2,1,,,,,,,,,
4978629369,2026-08-13T22:45:00+07:00,81,2,Y,2915,37,SA-463,0,0,0,0,0,0,,,,,,
4978630858,2026-08-13T22:46:00+07:00,76,2,Y,2915,37,SA-459,8,3,2,8,3,3,0,0,0,,,
4978629379,2026-08-13T22:45:00+07:00,80,2,Y,2916,38,SA-465,0,0,0,0,0,0,0,0,0,,,
4978630868,2026-08-13T22:46:00+07:00,77,2,Y,2916,38,SA-466,0,0,0,0,0,0,0,0,0,,,
4978630868,2026-08-13T22:46:00+07:00,77,2,Y,2916,38,SA-467,0,0,0,0,0,0,,,,,,
4978632297,2026-08-13T22:48:00+07:00,80,2,Y,2916,38,SA-464,0,0,0,0,0,0,0,0,0,,,
4978632297,2026-08-13T22:48:00+07:00,80,2,Y,2916,38,SA-466,0,0,0,0,0,0,0,0,0,,,
4978627949,2026-08-13T22:44:00+07:00,78,2,Y,2916,38,SA-465,0,0,0,0,0,0,0,0,0,,,
4978627949,2026-08-13T22:44:00+07:00,78,2,Y,2916,38,SA-466,0,0,0,11,2,1,0,0,0,,,
4978629379,2026-08-13T22:45:00+07:00,80,2,Y,2916,38,SA-464,0,0,0,0,0,0,0,0,0,,,
4978629379,2026-08-13T22:45:00+07:00,80,2,Y,2916,38,SA-467,0,0,0,0,0,0,,,,,,
4978627949,2026-08-13T22:44:00+07:00,78,2,Y,2916,38,SA-464,0,0,0,0,0,0,0,0,0,,,
4978627949,2026-08-13T22:44:00+07:00,78,2,Y,2916,38,SA-467,0,0,0,0,0,0,,,,,,
4978629379,2026-08-13T22:45:00+07:00,80,2,Y,2916,38,SA-466,0,0,0,0,0,0,0,0,0,,,
4978632297,2026-08-13T22:48:00+07:00,80,2,Y,2916,38,SA-465,0,0,0,22,2,1,16,2,1,,,
4978632297,2026-08-13T22:48:00+07:00,80,2,Y,2916,38,SA-467,0,0,0,0,0,0,,,,,,
4978630868,2026-08-13T22:46:00+07:00,77,2,Y,2916,38,SA-464,0,0,0,0,0,0,18,2,1,,,
4978630868,2026-08-13T22:46:00+07:00,77,2,Y,2916,38,SA-465,15,2,1,0,0,0,0,0,0,,,
4978631046,2026-08-13T22:46:00+07:00,61,2,Y,2690,39,SA-54,0,0,0,0,0,0,0,0,0,,,
4978631046,2026-08-13T22:46:00+07:00,61,2,Y,2690,39,SA-55,0,0,0,0,0,0,0,0,0,,,
4978632115,2026-08-13T22:47:00+07:00,59,2,Y,2690,39,SA-55,0,0,0,0,0,0,0,0,0,,,
4978628793,2026-08-13T22:44:00+07:00,61,2,Y,2690,39,SA-55,0,0,0,7,2,1,0,0,0,,,
4978628793,2026-08-13T22:44:00+07:00,61,2,Y,2690,39,SA-56,0,0,0,0,0,0,,,,,,
4978627734,2026-08-13T22:43:00+07:00,59,2,Y,2690,39,SA-54,0,0,0,17,3,3,0,0,0,,,
4978627734,2026-08-13T22:43:00+07:00,59,2,Y,2690,39,SA-55,0,0,0,0,0,0,0,0,0,,,
4978627734,2026-08-13T22:43:00+07:00,59,2,Y,2690,39,SA-56,0,0,0,0,0,0,,,,,,
4978632115,2026-08-13T22:47:00+07:00,59,2,Y,2690,39,SA-54,0,0,0,0,0,0,0,0,0,,,
4978629930,2026-08-13T22:45:00+07:00,59,2,Y,2690,39,SA-54,0,0,0,0,0,0,7,2,2,,,
