TMU ID, Legacy TMU ID, Site Name
C6E971CACF64789BE0433CC411ACCCEA,30014331,TMU Site 9329/1 on A174 eastbound between A19 and A1044; GPS Ref: 447235;515054; Eastbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2026-03-22,10:29:00,6,454,437,14,2,1,98.40,15,118021802,23
2026-03-22,10:44:00,6,454,433,14,3,4,99.81,15,118021802,23
2026-03-22,10:59:00,6,547,527,9,7,4,99.12,15,118021802,23
2026-03-22,11:14:00,6,579,553,17,5,4,99.97,15,118021802,23
2026-03-22,11:29:00,6,671,647,16,8,0,97.02,15,118021802,23
2026-03-22,11:44:00,6,669,636,21,4,8,97.87,15,118021802,23
2026-03-22,11:59:00,6,637,618,13,5,1,97.21,15,118021802,23
2026-03-22,12:14:00,6,661,635,22,2,2,96.63,15,118021802,23
2026-03-22,12:29:00,6,647,630,9,7,1,98.90,15,118021802,23
2026-03-22,12:44:00,6,628,600,17,8,3,95.04,15,118021802,23
2026-03-22,12:59:00,6,644,630,6,1,7,98.06,15,118021802,23
2026-03-22,13:14:00,6,627,609,12,3,3,98.84,15,118021802,23
2026-03-22,13:29:00,6,593,574,15,4,0,98.51,15,118021802,23
2026-03-22,13:44:00,6,560,544,14,2,0,99.77,15,118021802,23
2026-03-22,13:59:00,6,559,542,11,1,5,100.34,15,118021802,23
2026-03-22,14:14:00,6,546,535,9,1,1,99.87,15,118021802,23
2026-03-22,14:29:00,6,554,525,23,4,2,99.25,15,118021802,23
2026-03-22,14:44:00,6,507,485,17,4,1,100.76,15,118021802,23
2026-03-22,14:59:00,6,523,504,15,2,2,99.20,15,118021802,23
2026-03-22,15:14:00,6,527,498,21,5,3,100.22,15,118021802,23
2026-03-22,15:29:00,6,518,501,13,2,2,102.56,15,118021802,23
2026-03-22,15:44:00,6,538,518,17,2,1,98.68,15,118021802,23
2026-03-22,15:59:00,6,534,510,16,4,4,101.10,15,118021802,23
2026-03-22,16:14:00,6,555,538,13,2,2,101.16,15,118021802,23
2026-03-22,16:29:00,6,509,492,8,6,3,101.01,15,118021802,23
2026-03-22,16:44:00,6,492,475,13,4,0,100.27,15,118021802,23
2026-03-22,16:59:00,6,469,450,15,3,1,106.39,15,118021802,23
2026-03-22,17:14:00,6,423,404,11,8,0,101.45,15,118021802,23
2026-03-22,17:29:00,6,325,309,11,1,4,103.78,15,118021802,23
2026-03-22,17:44:00,6,329,315,11,1,2,104.25,15,118021802,23
2026-03-22,17:59:00,6,380,357,14,2,7,103.78,15,118021802,23
2026-03-22,18:14:00,6,312,292,16,1,3,104.43,15,118021802,23
2026-03-22,18:29:00,6,308,290,13,2,3,101.07,15,118021802,23
2026-03-22,18:44:00,6,322,310,9,2,1,101.75,15,118021802,23
2026-03-22,18:59:00,6,312,301,8,1,2,99.76,15,118021802,23
2026-03-22,19:14:00,6,264,252,9,1,2,100.29,15,118021802,23
2026-03-22,19:29:00,6,272,261,9,2,0,101.61,15,118021802,23
2026-03-22,19:44:00,6,221,211,7,1,2,102.86,15,118021802,23
2026-03-22,19:59:00,6,206,196,6,3,1,100.26,15,118021802,23
2026-03-22,20:14:00,6,208,200,5,3,0,102.76,15,118021802,23
2026-03-22,20:29:00,6,175,170,4,1,0,102.50,15,118021802,23
2026-03-22,20:44:00,6,152,148,3,0,1,102.57,15,118021802,23
2026-03-22,20:59:00,6,116,111,3,2,0,102.50,15,118021802,23
2026-03-22,21:14:00,6,122,118,2,2,0,101.42,15,118021802,23
2026-03-22,21:29:00,6,125,122,1,0,2,102.57,15,118021802,23
2026-03-22,21:44:00,6,101,96,4,1,0,103.18,15,118021802,23
2026-03-22,21:59:00,6,93,86,4,1,2,102.02,15,118021802,23
2026-03-22,22:14:00,6,91,89,1,0,1,104.13,15,118021802,23
2026-03-22,22:29:00,6,70,64,3,3,0,100.65,15,118021802,23
2026-03-22,22:44:00,6,56,54,1,0,1,100.65,15,118021802,23
2026-03-22,22:59:00,6,61,60,1,0,0,103.14,15,118021802,23
2026-03-22,23:14:00,6,46,43,3,0,0,98.70,15,118021802,23
2026-03-22,23:29:00,6,45,42,2,0,1,101.00,15,118021802,23
2026-03-22,23:44:00,6,35,34,1,0,0,105.23,15,118021802,23
2026-03-22,23:59:00,6,38,35,2,0,1,102.12,15,118021802,23
2026-03-23,00:14:00,0,36,34,1,1,0,99.37,15,118021802,23
2026-03-23,00:29:00,0,32,29,1,0,2,103.06,15,118021802,23
2026-03-23,00:44:00,0,23,21,2,0,0,103.95,15,118021802,23
2026-03-23,00:59:00,0,23,23,0,0,0,105.12,14,118021802,23
2026-03-23,01:14:00,0,20,18,0,1,1,104.70,15,118021802,23
2026-03-23,01:29:00,0,15,13,2,0,0,103.44,15,118021802,23
2026-03-23,01:44:00,0,14,8,3,0,3,99.62,15,118021802,23
2026-03-23,01:59:00,0,17,17,0,0,0,100.93,15,118021802,23
2026-03-23,02:14:00,0,21,19,0,0,2,98.63,15,118021802,23
2026-03-23,02:29:00,0,5,5,0,0,0,96.54,15,118021802,23
2026-03-23,02:44:00,0,8,6,1,0,1,96.13,15,118021802,23
2026-03-23,02:59:00,0,14,10,2,1,1,100.43,15,118021802,23
2026-03-23,03:14:00,0,9,9,0,0,0,102.84,15,118021802,23
2026-03-23,03:29:00,0,10,9,1,0,0,94.88,15,118021802,23
2026-03-23,03:44:00,0,10,9,1,0,0,99.83,15,118021802,23
2026-03-23,03:59:00,0,8,5,0,1,2,94.06,15,118021802,23
2026-03-23,04:14:00,0,13,9,2,2,0,95.50,15,118021802,23
2026-03-23,04:29:00,0,19,12,5,0,2,93.79,15,118021802,23
2026-03-23,04:44:00,0,19,13,4,1,1,97.99,15,118021802,23
2026-03-23,04:59:00,0,28,20,2,2,4,93.73,15,118021802,23
2026-03-23,05:14:00,0,36,22,6,6,2,94.36,15,118021802,23
2026-03-23,05:29:00,0,67,50,1,7,9,95.79,15,118021802,23
2026-03-23,05:44:00,0,86,66,6,4,10,100.73,15,118021802,23
2026-03-23,05:59:00,0,114,96,3,4,11,98.51,15,118021802,23
2026-03-23,06:14:00,0,152,118,7,12,15,99.48,15,118021802,23
2026-03-23,06:29:00,0,188,151,12,11,14,101.78,15,118021802,23
2026-03-23,06:44:00,0,339,293,19,17,10,100.52,15,118021802,23
2026-03-23,06:59:00,0,322,287,12,12,11,100.31,15,118021802,23
2026-03-23,07:14:00,0,462,410,26,15,11,99.81,15,118021802,23
2026-03-23,07:29:00,0,638,540,54,25,19,96.92,15,118021802,23
2026-03-23,07:44:00,0,677,608,43,12,14,95.96,15,118021802,23
2026-03-23,07:59:00,0,655,566,50,15,24,94.35,15,118021802,23
2026-03-23,08:14:00,0,664,571,55,27,11,93.83,15,118021802,23
2026-03-23,08:29:00,0,624,530,45,35,14,93.54,15,118021802,23
2026-03-23,08:44:00,0,645,566,46,19,14,93.49,15,118021802,23
2026-03-23,08:59:00,0,571,480,52,26,13,93.89,15,118021802,23
2026-03-23,09:14:00,0,485,409,40,18,18,94.70,15,118021802,23
2026-03-23,09:29:00,0,468,386,51,20,11,93.63,15,118021802,23
2026-03-23,09:44:00,0,477,402,42,22,11,95.47,15,118021802,23
2026-03-23,09:59:00,0,453,391,33,17,12,94.84,15,118021802,23
2026-03-23,10:14:00,0,495,423,43,16,13,95.60,15,118021802,23
2026-03-23,10:29:00,0,513,441,38,19,15,94.48,15,118021802,23
2026-03-23,10:44:00,0,505,432,41,21,11,94.25,15,118021802,23
2026-03-23,10:59:00,0,463,412,29,9,13,99.16,15,118021802,23
2026-03-23,11:14:00,0,469,414,33,16,6,94.71,15,118021802,23
2026-03-23,11:29:00,0,433,372,38,9,14,95.20,15,118021802,23
2026-03-23,11:44:00,0,608,516,50,27,15,93.94,15,118021802,23
2026-03-23,11:59:00,0,481,420,31,13,17,95.36,15,118021802,23
2026-03-23,12:14:00,0,537,472,34,19,12,94.92,15,118021802,23
2026-03-23,12:29:00,0,514,465,30,9,10,99.96,15,118021802,23
2026-03-23,12:44:00,0,486,439,24,11,12,95.62,15,118021802,23
2026-03-23,12:59:00,0,529,476,25,15,13,95.70,15,118021802,23
2026-03-23,13:14:00,0,512,454,28,16,14,96.51,15,118021802,23
2026-03-23,13:29:00,0,570,502,38,18,12,95.49,15,118021802,23
2026-03-23,13:44:00,0,502,433,43,11,15,96.86,15,118021802,23
2026-03-23,13:59:00,0,518,454,32,15,17,97.06,15,118021802,23
2026-03-23,14:14:00,0,553,494,29,12,18,97.31,15,118021802,23
2026-03-23,14:29:00,0,605,533,41,15,16,97.82,15,118021802,23
2026-03-23,14:44:00,0,587,527,28,20,12,97.24,15,118021802,23
2026-03-23,14:59:00,0,639,579,36,11,13,97.70,15,118021802,23
2026-03-23,15:14:00,0,623,557,42,18,6,98.14,15,118021802,23
2026-03-23,15:29:00,0,667,609,39,12,7,97.38,15,118021802,23
2026-03-23,15:44:00,0,690,613,54,9,14,97.34,15,118021802,23
2026-03-23,15:59:00,0,756,682,53,10,11,93.99,15,118021802,23
2026-03-23,16:14:00,0,862,776,60,15,11,93.42,15,118021802,23
2026-03-23,16:29:00,0,920,861,41,13,5,93.05,15,118021802,23
2026-03-23,16:44:00,0,948,878,62,4,4,96.25,15,118021802,23
2026-03-23,16:59:00,0,954,885,47,13,9,96.37,15,118021802,23
2026-03-23,17:14:00,0,1067,1012,41,8,6,93.96,15,118021802,23
2026-03-23,17:29:00,0,1021,974,36,6,5,94.34,15,118021802,23
2026-03-23,17:44:00,0,841,805,30,4,2,96.98,15,118021802,23
2026-03-23,17:53:00,0,617,587,20,3,7,99.13,9,118021802,23
2026-03-23,18:14:00,0,649,612,26,3,8,98.17,15,118021802,23
2026-03-23,18:29:00,0,571,541,19,4,7,98.26,15,118021802,23
2026-03-23,18:44:00,0,489,470,14,1,4,100.11,15,118021802,23
2026-03-23,18:59:00,0,421,408,10,0,3,97.46,15,118021802,23
2026-03-23,19:14:00,0,393,374,14,2,3,98.90,15,118021802,23
2026-03-23,19:29:00,0,394,379,11,4,0,99.04,15,118021802,23
2026-03-23,19:44:00,0,347,331,9,2,5,98.99,15,118021802,23
2026-03-23,19:59:00,0,284,268,12,0,4,100.17,15,118021802,23
2026-03-23,20:14:00,0,252,244,5,2,1,102.15,15,118021802,23
2026-03-23,20:29:00,0,249,241,5,3,0,101.29,15,118021802,23
2026-03-23,20:44:00,0,272,259,9,3,1,100.35,15,118021802,23
2026-03-23,20:59:00,0,185,176,4,1,4,100.70,15,118021802,23
2026-03-23,21:14:00,0,218,212,3,1,2,102.12,15,118021802,23
2026-03-23,21:29:00,0,188,185,3,0,0,103.82,15,118021802,23
2026-03-23,21:44:00,0,160,154,3,1,2,103.52,15,118021802,23
2026-03-23,21:59:00,0,130,127,2,1,0,99.06,15,118021802,23
2026-03-23,22:14:00,0,146,142,3,1,0,105.08,15,118021802,23
2026-03-23,22:29:00,0,130,123,5,1,1,103.68,15,118021802,23
2026-03-23,22:44:00,0,95,92,2,1,0,101.05,15,118021802,23
2026-03-23,22:59:00,0,101,99,1,0,1,103.07,15,118021802,23
2026-03-23,23:14:00,0,97,91,4,0,2,100.64,15,118021802,23
2026-03-23,23:29:00,0,60,55,2,1,2,99.96,15,118021802,23
2026-03-23,23:44:00,0,56,54,2,0,0,105.34,15,118021802,23
2026-03-23,23:59:00,0,28,28,0,0,0,103.00,15,118021802,23
2026-03-24,00:14:00,1,45,41,0,1,3,101.33,15,118021802,23
2026-03-24,00:29:00,1,34,32,1,1,0,102.05,15,118021802,23
2026-03-24,00:44:00,1,28,23,0,2,3,99.94,15,118021802,23
2026-03-24,00:59:00,1,27,23,1,2,1,97.80,15,118021802,23
2026-03-24,01:14:00,1,14,12,1,0,1,98.76,15,118021802,23
2026-03-24,01:29:00,1,19,17,0,1,1,96.85,15,118021802,23
2026-03-24,01:44:00,1,20,16,1,0,3,88.55,15,118021802,23
2026-03-24,01:59:00,1,11,10,0,0,1,95.75,15,118021802,23
2026-03-24,02:14:00,1,17,15,0,0,2,97.76,15,118021802,23
2026-03-24,02:29:00,1,9,5,2,1,1,98.43,15,118021802,23
2026-03-24,02:44:00,1,10,8,1,0,1,110.54,15,118021802,23
2026-03-24,02:59:00,1,13,10,2,0,1,102.86,15,118021802,23
2026-03-24,03:14:00,1,9,6,2,1,0,97.42,15,118021802,23
2026-03-24,03:29:00,1,17,12,3,1,1,96.00,15,118021802,23
2026-03-24,03:44:00,1,14,10,2,0,2,94.64,15,118021802,23
2026-03-24,03:59:00,1,10,8,1,0,1,93.00,15,118021802,23
2026-03-24,04:14:00,1,20,13,1,2,4,97.98,15,118021802,23
2026-03-24,04:29:00,1,18,8,1,2,7,97.19,15,118021802,23
2026-03-24,04:44:00,1,24,20,0,3,1,95.27,15,118021802,23
2026-03-24,04:59:00,1,27,16,1,2,8,99.86,15,118021802,23
2026-03-24,05:14:00,1,47,39,1,3,4,102.94,15,118021802,23
2026-03-24,05:29:00,1,60,46,1,8,5,98.91,15,118021802,23
2026-03-24,05:44:00,1,87,59,9,9,10,97.79,15,118021802,23
2026-03-24,05:59:00,1,105,76,10,8,11,99.91,15,118021802,23
2026-03-24,06:14:00,1,151,120,4,11,16,102.07,15,118021802,23
2026-03-24,06:29:00,1,193,149,14,8,22,101.73,15,118021802,23
2026-03-24,06:44:00,1,303,257,19,15,12,101.60,15,118021802,23
2026-03-24,06:59:00,1,377,331,18,16,12,99.46,15,118021802,23
2026-03-24,07:14:00,1,480,419,35,12,14,98.09,15,118021802,23
2026-03-24,07:29:00,1,672,607,33,17,15,98.28,15,118021802,23
2026-03-24,07:44:00,1,726,628,47,30,21,94.50,15,118021802,23
2026-03-24,07:59:00,1,622,536,51,22,13,97.44,15,118021802,23
2026-03-24,08:14:00,1,689,588,60,21,20,93.32,15,118021802,23
2026-03-24,08:29:00,1,581,499,47,24,11,95.14,15,118021802,23
2026-03-24,08:44:00,1,625,543,48,26,8,99.48,15,118021802,23
2026-03-24,08:59:00,1,524,441,49,20,14,94.61,15,118021802,23
2026-03-24,09:14:00,1,501,412,48,32,9,94.57,15,118021802,23
2026-03-24,09:29:00,1,480,404,46,17,13,99.11,15,118021802,23
2026-03-24,09:44:00,1,464,385,32,34,13,93.47,15,118021802,23
2026-03-24,09:59:00,1,416,350,36,18,12,95.52,15,118021802,23
2026-03-24,10:14:00,1,429,359,40,23,7,94.69,15,118021802,23
2026-03-24,10:29:00,1,427,358,41,13,15,95.98,15,118021802,23
2026-03-24,10:44:00,1,454,402,30,15,7,94.86,15,118021802,23
2026-03-24,10:59:00,1,483,416,32,23,12,95.26,15,118021802,23
2026-03-24,11:14:00,1,448,375,42,15,16,96.84,15,118021802,23
2026-03-24,11:29:00,1,441,378,31,17,15,95.31,15,118021802,23
2026-03-24,11:44:00,1,478,418,29,16,15,94.63,15,118021802,23
2026-03-24,11:59:00,1,479,423,33,16,7,95.22,15,118021802,23
2026-03-24,12:14:00,1,508,460,25,9,14,95.45,15,118021802,23
2026-03-24,12:29:00,1,472,426,28,10,8,97.01,15,118021802,23
2026-03-24,12:44:00,1,512,461,25,14,12,96.66,15,118021802,23
2026-03-24,12:59:00,1,536,459,37,19,21,95.69,15,118021802,23
2026-03-24,13:14:00,1,493,427,30,16,20,95.07,15,118021802,23
2026-03-24,13:29:00,1,528,463,34,18,13,94.65,15,118021802,23
2026-03-24,13:44:00,1,544,470,47,16,11,91.31,15,118021802,23
2026-03-24,13:59:00,1,510,450,34,13,13,92.74,15,118021802,23
2026-03-24,14:14:00,1,552,495,38,5,14,94.84,15,118021802,23
2026-03-24,14:29:00,1,621,542,44,23,12,90.35,15,118021802,23
2026-03-24,14:44:00,1,647,586,33,10,18,93.44,15,118021802,23
2026-03-24,14:59:00,1,596,535,37,11,13,97.96,15,118021802,23
2026-03-24,15:14:00,1,638,568,45,7,18,96.18,15,118021802,23
2026-03-24,15:29:00,1,684,623,39,10,12,94.84,15,118021802,23
2026-03-24,15:44:00,1,725,638,57,18,12,93.54,15,118021802,23
2026-03-24,15:59:00,1,759,695,47,11,6,93.81,15,118021802,23
2026-03-24,16:14:00,1,869,801,44,13,11,92.26,15,118021802,23
2026-03-24,16:29:00,1,826,760,53,9,4,89.36,15,118021802,23
2026-03-24,16:44:00,1,947,879,49,9,10,90.05,15,118021802,23
2026-03-24,16:59:00,1,931,860,56,8,7,91.58,15,118021802,23
2026-03-24,17:14:00,1,971,903,49,12,7,90.65,15,118021802,23
2026-03-24,17:29:00,1,981,929,38,7,7,92.41,15,118021802,23
2026-03-24,17:44:00,1,889,850,30,6,3,90.16,15,118021802,23
2026-03-24,17:59:00,1,848,812,26,1,9,92.28,15,118021802,23
2026-03-24,18:14:00,1,676,645,21,3,7,96.58,15,118021802,23
2026-03-24,18:29:00,1,603,586,9,4,4,91.73,15,118021802,23
2026-03-24,18:44:00,1,505,490,12,2,1,94.06,15,118021802,23
2026-03-24,18:59:00,1,429,415,8,1,5,94.15,15,118021802,23
2026-03-24,19:14:00,1,375,360,12,0,3,92.46,15,118021802,23
2026-03-24,19:29:00,1,398,379,11,4,4,91.12,15,118021802,23
2026-03-24,19:44:00,1,321,313,8,0,0,94.06,15,118021802,23
2026-03-24,19:59:00,1,305,287,8,4,6,95.05,15,118021802,23
2026-03-24,20:14:00,1,286,274,9,2,1,94.52,15,118021802,23
2026-03-24,20:29:00,1,258,252,3,2,1,95.11,15,118021802,23
2026-03-24,20:44:00,1,216,211,4,1,0,100.02,15,118021802,23
2026-03-24,20:59:00,1,165,158,3,0,4,97.02,15,118021802,23
2026-03-24,21:14:00,1,157,151,3,0,3,97.73,15,118021802,23
2026-03-24,21:29:00,1,173,167,4,0,2,96.19,15,118021802,23
2026-03-24,21:44:00,1,151,143,4,2,2,99.25,15,118021802,23
2026-03-24,21:59:00,1,115,112,1,1,1,98.98,15,118021802,23
2026-03-24,22:14:00,1,143,138,3,0,2,98.68,15,118021802,23
2026-03-24,22:29:00,1,119,110,3,2,4,102.27,15,118021802,23
2026-03-24,22:44:00,1,83,76,4,1,2,101.83,15,118021802,23
2026-03-24,22:59:00,1,50,47,3,0,0,102.58,15,118021802,23
2026-03-24,23:14:00,1,74,71,1,0,2,98.10,15,118021802,23
2026-03-24,23:29:00,1,58,55,3,0,0,104.22,15,118021802,23
2026-03-24,23:44:00,1,57,53,2,0,2,95.81,15,118021802,23
2026-03-24,23:59:00,1,44,40,2,1,1,98.65,15,118021802,23
2026-03-25,00:14:00,2,28,27,0,0,1,101.44,15,118021802,23
2026-03-25,00:29:00,2,24,23,1,0,0,104.75,15,118021802,23
2026-03-25,00:44:00,2,14,13,0,0,1,104.50,15,118021802,23
2026-03-25,00:59:00,2,25,19,1,1,4,100.45,15,118021802,23
2026-03-25,01:14:00,2,9,8,0,0,1,89.55,15,118021802,23
2026-03-25,01:29:00,2,10,9,0,0,1,92.00,15,118021802,23
2026-03-25,01:44:00,2,12,11,1,0,0,108.64,15,118021802,23
2026-03-25,01:59:00,2,13,9,3,0,1,104.15,15,118021802,23
2026-03-25,02:14:00,2,13,12,0,1,0,96.87,15,118021802,23
2026-03-25,02:29:00,2,16,10,2,0,4,94.39,15,118021802,23
2026-03-25,02:44:00,2,7,4,0,0,3,92.07,15,118021802,23
2026-03-25,02:59:00,2,15,10,0,1,4,93.21,15,118021802,23
2026-03-25,03:14:00,2,9,7,2,0,0,100.87,15,118021802,23
2026-03-25,03:29:00,2,15,11,2,1,1,98.52,15,118021802,23
2026-03-25,03:44:00,2,7,5,1,0,1,93.22,15,118021802,23
2026-03-25,03:59:00,2,15,11,0,1,3,94.98,15,118021802,23
2026-03-25,04:14:00,2,21,17,1,1,2,100.71,14,118021802,23
2026-03-25,04:29:00,2,9,6,1,0,2,86.93,15,118021802,23
2026-03-25,04:44:00,2,34,25,2,3,4,94.60,15,118021802,23
2026-03-25,04:59:00,2,28,21,1,3,3,97.21,15,118021802,23
2026-03-25,05:14:00,2,46,37,1,1,7,99.37,15,118021802,23
2026-03-25,05:29:00,2,65,50,4,5,6,95.47,15,118021802,23
2026-03-25,05:44:00,2,92,68,6,5,13,95.52,15,118021802,23
2026-03-25,05:59:00,2,97,67,7,10,13,100.59,15,118021802,23
2026-03-25,06:14:00,2,137,111,4,8,14,102.40,15,118021802,23
2026-03-25,06:29:00,2,223,183,8,14,18,102.23,15,118021802,23
2026-03-25,06:44:00,2,313,260,19,18,16,99.31,15,118021802,23
2026-03-25,06:59:00,2,368,318,19,15,16,99.53,15,118021802,23
2026-03-25,07:14:00,2,470,402,30,25,13,101.22,15,118021802,23
2026-03-25,07:29:00,2,612,535,47,21,9,98.88,15,118021802,23
2026-03-25,07:44:00,2,717,630,50,24,13,96.13,15,118021802,23
2026-03-25,07:59:00,2,600,520,40,26,14,94.32,15,118021802,23
2026-03-25,08:14:00,2,684,580,58,34,12,94.31,15,118021802,23
2026-03-25,08:29:00,2,636,551,56,22,7,98.27,15,118021802,23
2026-03-25,08:44:00,2,616,526,52,26,12,91.80,15,118021802,23
2026-03-25,08:59:00,2,510,437,33,29,11,96.60,15,118021802,23
2026-03-25,09:14:00,2,508,415,52,26,15,98.81,15,118021802,23
2026-03-25,09:29:00,2,519,440,48,15,16,96.09,15,118021802,23
2026-03-25,09:44:00,2,429,378,26,18,7,97.06,15,118021802,23
2026-03-25,09:59:00,2,484,407,40,24,13,94.43,15,118021802,23
2026-03-25,10:14:00,2,428,365,41,10,12,96.98,15,118021802,23
2026-03-25,10:29:00,2,442,387,27,14,14,95.49,15,118021802,23
2026-03-25,10:44:00,2,461,391,41,15,14,94.83,15,118021802,23
2026-03-25,10:59:00,2,443,377,34,18,14,93.66,15,118021802,23
2026-03-25,11:14:00,2,501,441,28,17,15,94.08,15,118021802,23
2026-03-25,11:29:00,2,492,420,39,15,18,94.37,15,118021802,23
2026-03-25,11:44:00,2,506,448,29,15,14,94.58,15,118021802,23
2026-03-25,11:59:00,2,483,415,41,18,9,94.51,15,118021802,23
2026-03-25,12:14:00,2,541,469,33,23,16,94.97,15,118021802,23
2026-03-25,12:29:00,2,559,506,29,15,9,95.16,15,118021802,23
2026-03-25,12:44:00,2,557,506,28,12,11,96.68,15,118021802,23
2026-03-25,12:59:00,2,523,457,26,24,16,97.25,15,118021802,23
2026-03-25,13:14:00,2,494,435,34,13,12,98.04,15,118021802,23
2026-03-25,13:29:00,2,559,507,28,11,13,97.99,15,118021802,23
2026-03-25,13:44:00,2,514,438,45,19,12,96.75,15,118021802,23
2026-03-25,13:59:00,2,516,452,41,14,9,95.72,15,118021802,23
2026-03-25,14:14:00,2,545,491,33,10,11,98.44,15,118021802,23
2026-03-25,14:29:00,2,614,556,25,15,18,96.71,15,118021802,23
2026-03-25,14:44:00,2,593,520,45,13,15,97.97,15,118021802,23
2026-03-25,14:59:00,2,654,572,45,16,21,95.94,15,118021802,23
2026-03-25,15:14:00,2,594,538,33,10,13,97.68,15,118021802,23
2026-03-25,15:29:00,2,748,669,51,13,15,95.90,15,118021802,23
2026-03-25,15:44:00,2,702,630,59,5,8,96.52,15,118021802,23
2026-03-25,15:59:00,2,745,666,56,13,10,97.39,15,118021802,23
2026-03-25,16:14:00,2,926,855,58,5,8,97.02,15,118021802,23
2026-03-25,16:29:00,2,973,910,45,9,9,96.07,15,118021802,23
2026-03-25,16:44:00,2,1064,981,64,11,8,95.03,15,118021802,23
2026-03-25,16:59:00,2,1023,958,51,9,5,94.60,15,118021802,23
2026-03-25,17:14:00,2,1082,1029,40,4,9,91.87,15,118021802,23
2026-03-25,17:29:00,2,1032,988,33,7,4,94.93,15,118021802,23
2026-03-25,17:44:00,2,892,839,42,6,5,94.66,15,118021802,23
2026-03-25,17:59:00,2,727,678,32,6,11,96.80,15,118021802,23
2026-03-25,18:14:00,2,664,634,26,2,2,98.23,15,118021802,23
2026-03-25,18:29:00,2,592,564,19,4,5,97.03,15,118021802,23
2026-03-25,18:44:00,2,538,520,14,2,2,98.96,15,118021802,23
2026-03-25,18:59:00,2,533,497,25,5,6,94.40,15,118021802,23
2026-03-25,19:14:00,2,429,408,13,3,5,97.90,15,118021802,23
2026-03-25,19:29:00,2,437,416,16,4,1,97.94,15,118021802,23
2026-03-25,19:44:00,2,427,406,14,2,5,96.18,15,118021802,23
2026-03-25,19:59:00,2,310,295,9,3,3,98.40,15,118021802,23
2026-03-25,20:14:00,2,274,266,7,0,1,101.39,15,118021802,23
2026-03-25,20:29:00,2,259,245,8,3,3,102.01,15,118021802,23
2026-03-25,20:44:00,2,188,177,7,3,1,100.03,15,118021802,23
2026-03-25,20:59:00,2,241,220,12,4,5,99.86,15,118021802,23
2026-03-25,21:14:00,2,204,194,6,3,1,99.50,15,118021802,23
2026-03-25,21:29:00,2,189,183,4,0,2,100.16,15,118021802,23
2026-03-25,21:44:00,2,193,182,6,1,4,99.12,15,118021802,23
2026-03-25,21:59:00,2,125,119,5,0,1,103.36,15,118021802,23
2026-03-25,22:14:00,2,138,131,5,0,2,104.05,15,118021802,23
2026-03-25,22:29:00,2,151,143,5,2,1,101.40,15,118021802,23
2026-03-25,22:44:00,2,100,98,1,1,0,99.64,15,118021802,23
2026-03-25,22:59:00,2,77,68,4,2,3,100.76,15,118021802,23
2026-03-25,23:14:00,2,76,70,2,2,2,102.82,15,118021802,23
2026-03-25,23:29:00,2,59,58,0,0,1,101.20,15,118021802,23
2026-03-25,23:44:00,2,40,37,1,1,1,105.38,15,118021802,23
2026-03-25,23:59:00,2,39,37,1,0,1,105.91,15,118021802,23
2026-03-26,00:14:00,3,49,47,1,1,0,101.70,15,118021802,23
2026-03-26,00:29:00,3,36,33,2,1,0,105.27,15,118021802,23
2026-03-26,00:44:00,3,25,21,0,1,3,107.02,15,118021802,23
2026-03-26,00:59:00,3,20,12,1,2,5,99.34,15,118021802,23
2026-03-26,01:14:00,3,28,23,0,2,3,95.13,15,118021802,23
2026-03-26,01:29:00,3,20,15,3,1,1,96.12,15,118021802,23
2026-03-26,01:44:00,3,16,15,0,0,1,100.40,15,118021802,23
2026-03-26,01:59:00,3,9,7,0,0,2,99.43,15,118021802,23
2026-03-26,02:14:00,3,13,10,0,0,3,96.97,15,118021802,23
2026-03-26,02:29:00,3,8,7,0,0,1,106.41,15,118021802,23
2026-03-26,02:44:00,3,9,6,2,0,1,92.47,15,118021802,23
2026-03-26,02:59:00,3,8,6,0,1,1,95.19,15,118021802,23
2026-03-26,03:14:00,3,14,13,0,0,1,103.97,15,118021802,23
2026-03-26,03:29:00,3,8,6,2,0,0,96.38,15,118021802,23
2026-03-26,03:44:00,3,16,14,1,0,1,100.12,15,118021802,23
2026-03-26,03:59:00,3,18,14,2,0,2,96.46,15,118021802,23
2026-03-26,04:14:00,3,17,13,1,2,1,96.25,15,118021802,23
2026-03-26,04:29:00,3,9,6,2,0,1,93.23,15,118021802,23
2026-03-26,04:44:00,3,18,14,0,3,1,96.50,15,118021802,23
2026-03-26,04:59:00,3,22,16,1,3,2,99.00,15,118021802,23
2026-03-26,05:14:00,3,52,41,2,3,6,94.35,15,118021802,23
2026-03-26,05:29:00,3,61,40,0,7,14,94.98,15,118021802,23
2026-03-26,05:44:00,3,87,68,4,5,10,96.73,15,118021802,23
2026-03-26,05:59:00,3,97,73,5,7,12,100.50,15,118021802,23
2026-03-26,06:14:00,3,148,113,8,13,15,98.61,14,118021802,23
2026-03-26,06:29:00,3,215,180,12,5,18,103.35,15,118021802,23
2026-03-26,06:44:00,3,279,231,20,14,14,99.78,15,118021802,23
2026-03-26,06:59:00,3,371,300,23,25,23,99.85,15,118021802,23
2026-03-26,07:14:00,3,476,422,27,17,10,99.46,15,118021802,23
