local_date,local_time,day_type_id,total_carriageway_flow,vehicles_less_5_2m,vehicles_5_21m_6_6m,vehicles_6_61m_11_6m,vehicles_above_11_6m,speed_value,quality_index,network_link_id,ntis_model_version,timestamp,vehicle_count,vehicle_length_total,pct_vehicles_less_5_2m,pct_vehicles_5_21m_6_6m,pct_vehicles_6_61m_11_6m,pct_vehicles_above_11_6m,hour,minute,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,vehicle_count_change,speed_change,vehicle_count_rolling_mean_1h,vehicle_count_rolling_std_1h,speed_rolling_mean_1h,density_proxy,queue_proxy
2026-03-25,12:29:00,2.0,559.0,506.0,29.0,15.0,9.0,95.16,15.0,118021802.0,23.0,2026-03-25 12:29:00,559.0,559.0,90.51878354203936,5.18783542039356,2.6833631484794274,1.6100178890876566,12,29,2,25,3,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,18.0,0.18999999999999773,522.25,34.18942331579486,94.805,0.5072595281306715,167.7
2026-03-25,12:44:00,2.0,557.0,506.0,28.0,12.0,11.0,96.68,15.0,118021802.0,23.0,2026-03-25 12:44:00,557.0,557.0,90.84380610412927,5.026929982046679,2.154398563734291,1.9748653500897666,12,44,2,25,3,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.0,1.5200000000000102,535.0,35.59026084010368,95.33000000000001,0.5054446460980037,0.0
2026-03-25,12:59:00,2.0,523.0,457.0,26.0,24.0,16.0,97.25,15.0,118021802.0,23.0,2026-03-25 12:59:00,523.0,523.0,87.38049713193116,4.97131931166348,4.588910133843212,3.0592734225621414,12,59,2,25,3,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-34.0,0.5699999999999932,545.0,16.73320053068004,96.01500000000001,0.4745916515426497,0.0
2026-03-25,13:14:00,2.0,494.0,435.0,34.0,13.0,12.0,98.04,15.0,118021802.0,23.0,2026-03-25 13:14:00,494.0,494.0,88.05668016194332,6.882591093117409,2.631578947368421,2.42914979757085,13,14,2,25,3,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-29.0,0.7900000000000063,533.25,30.94484340456879,96.7825,0.4482758620689655,0.0
2026-03-25,13:29:00,2.0,559.0,507.0,28.0,11.0,13.0,97.99,15.0,118021802.0,23.0,2026-03-25 13:29:00,559.0,559.0,90.69767441860465,5.008944543828265,1.9677996422182469,2.3255813953488373,13,29,2,25,3,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,65.0,-0.05000000000001137,533.25,30.94484340456879,97.49000000000001,0.5072595281306715,0.0
2026-03-25,13:44:00,2.0,514.0,438.0,45.0,19.0,12.0,96.75,15.0,118021802.0,23.0,2026-03-25 13:44:00,514.0,514.0,85.21400778210116,8.754863813229571,3.6964980544747084,2.3346303501945527,13,44,2,25,3,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-45.0,-1.2399999999999949,522.5,27.184554438135482,97.5075,0.4664246823956443,0.0
2026-03-25,13:59:00,2.0,516.0,452.0,41.0,14.0,9.0,95.72,15.0,118021802.0,23.0,2026-03-25 13:59:00,516.0,516.0,87.59689922480621,7.945736434108527,2.7131782945736433,1.744186046511628,13,59,2,25,3,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.0,-1.0300000000000011,520.75,27.36634185759248,97.125,0.46823956442831216,0.0
2026-03-25,14:14:00,2.0,545.0,491.0,33.0,10.0,11.0,98.44,15.0,118021802.0,23.0,2026-03-25 14:14:00,545.0,545.0,90.09174311926606,6.055045871559633,1.834862385321101,2.0183486238532113,14,14,2,25,3,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,29.0,2.719999999999999,533.5,22.128413107735913,97.225,0.4945553539019964,0.0
2026-03-25,14:29:00,2.0,614.0,556.0,25.0,15.0,18.0,96.71,15.0,118021802.0,23.0,2026-03-25 14:29:00,614.0,614.0,90.55374592833876,4.071661237785016,2.44299674267101,2.9315960912052117,14,29,2,25,3,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,69.0,-1.730000000000004,547.25,46.70028550947648,96.905,0.5571687840290381,0.0
2026-03-25,14:44:00,2.0,593.0,520.0,45.0,13.0,15.0,97.97,15.0,118021802.0,23.0,2026-03-25 14:44:00,593.0,593.0,87.68971332209107,7.588532883642496,2.1922428330522767,2.5295109612141653,14,44,2,25,3,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-21.0,1.2600000000000051,567.0,44.60941604639037,97.21,0.5381125226860254,0.0
2026-03-25,14:59:00,2.0,654.0,572.0,45.0,16.0,21.0,95.94,15.0,118021802.0,23.0,2026-03-25 14:59:00,654.0,654.0,87.46177370030581,6.8807339449541285,2.4464831804281344,3.211009174311927,14,59,2,25,3,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,61.0,-2.030000000000001,601.5,45.376205218153174,97.265,0.5934664246823956,0.0
2026-03-25,15:14:00,2.0,594.0,538.0,33.0,10.0,13.0,97.68,15.0,118021802.0,23.0,2026-03-25 15:14:00,594.0,594.0,90.57239057239057,5.555555555555555,1.6835016835016834,2.1885521885521886,15,14,2,25,3,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-60.0,1.740000000000009,613.75,28.523382221140675,97.075,0.5390199637023594,0.0
2026-03-25,15:29:00,2.0,748.0,669.0,51.0,13.0,15.0,95.9,15.0,118021802.0,23.0,2026-03-25 15:29:00,748.0,748.0,89.43850267379679,6.8181818181818175,1.7379679144385027,2.0053475935828877,15,29,2,25,3,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,154.0,-1.7800000000000011,647.25,72.97202660380633,96.8725,0.6787658802177858,0.0
2026-03-25,15:44:00,2.0,702.0,630.0,59.0,5.0,8.0,96.52,15.0,118021802.0,23.0,2026-03-25 15:44:00,702.0,702.0,89.74358974358975,8.404558404558404,0.7122507122507122,1.1396011396011396,15,44,2,25,3,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-46.0,0.6199999999999903,674.5,65.97726881282637,96.51,0.6370235934664247,0.0
2026-03-25,15:59:00,2.0,745.0,666.0,56.0,13.0,10.0,97.39,15.0,118021802.0,23.0,2026-03-25 15:59:00,745.0,745.0,89.39597315436242,7.516778523489933,1.74496644295302,1.342281879194631,15,59,2,25,3,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,43.0,0.8700000000000045,697.25,71.96932216808273,96.8725,0.6760435571687841,0.0
2026-03-25,16:14:00,2.0,926.0,855.0,58.0,5.0,8.0,97.02,15.0,118021802.0,23.0,2026-03-25 16:14:00,926.0,926.0,92.33261339092873,6.263498920086392,0.5399568034557235,0.8639308855291578,16,14,2,25,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,181.0,-0.37000000000000455,780.25,99.41285966446505,96.70750000000001,0.8402903811252269,0.0
2026-03-25,16:29:00,2.0,973.0,910.0,45.0,9.0,9.0,96.07,15.0,118021802.0,23.0,2026-03-25 16:29:00,973.0,973.0,93.5251798561151,4.6248715313463515,0.9249743062692704,0.9249743062692704,16,29,2,25,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,47.0,-0.9500000000000028,836.5,133.04761052595654,96.75,0.882940108892922,0.0
2026-03-25,16:44:00,2.0,1064.0,981.0,64.0,11.0,8.0,95.03,15.0,118021802.0,23.0,2026-03-25 16:44:00,1064.0,1064.0,92.19924812030075,6.015037593984962,1.0338345864661653,0.7518796992481203,16,44,2,25,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,91.0,-1.039999999999992,927.0,134.17650067479508,96.3775,0.9655172413793104,319.2
2026-03-25,16:59:00,2.0,1023.0,958.0,51.0,9.0,5.0,94.6,15.0,118021802.0,23.0,2026-03-25 16:59:00,1023.0,1023.0,93.64613880742912,4.9853372434017595,0.8797653958944283,0.4887585532746823,16,59,2,25,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-41.0,-0.4300000000000068,996.5,59.94719898933244,95.68,0.9283121597096189,306.9
2026-03-25,17:14:00,2.0,1082.0,1029.0,40.0,4.0,9.0,91.87,15.0,118021802.0,23.0,2026-03-25 17:14:00,1082.0,1082.0,95.10166358595194,3.6968576709796674,0.36968576709796674,0.8317929759704251,17,14,2,25,3,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,59.0,-2.7299999999999898,1035.5,48.4320830304316,94.39250000000001,0.9818511796733213,324.59999999999997
2026-03-25,17:29:00,2.0,1032.0,988.0,33.0,7.0,4.0,94.93,15.0,118021802.0,23.0,2026-03-25 17:29:00,1032.0,1032.0,95.73643410852713,3.1976744186046515,0.6782945736434108,0.3875968992248062,17,29,2,25,3,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-50.0,3.0600000000000023,1050.25,27.52423174828478,94.10749999999999,0.9364791288566243,309.59999999999997
2026-03-25,17:44:00,2.0,892.0,839.0,42.0,6.0,5.0,94.66,15.0,118021802.0,23.0,2026-03-25 17:44:00,892.0,892.0,94.05829596412556,4.708520179372197,0.672645739910314,0.5605381165919282,17,44,2,25,3,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-140.0,-0.27000000000001023,1007.25,81.09819151292231,94.015,0.809437386569873,267.59999999999997
2026-03-25,17:59:00,2.0,727.0,678.0,32.0,6.0,11.0,96.8,15.0,118021802.0,23.0,2026-03-25 17:59:00,727.0,727.0,93.25997248968363,4.401650618982118,0.8253094910591471,1.5130674002751032,17,59,2,25,3,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-165.0,2.1400000000000006,933.25,159.2887838696329,94.56500000000001,0.6597096188747731,0.0
2026-03-25,18:14:00,2.0,664.0,634.0,26.0,2.0,2.0,98.23,15.0,118021802.0,23.0,2026-03-25 18:14:00,664.0,664.0,95.48192771084338,3.91566265060241,0.30120481927710846,0.30120481927710846,18,14,2,25,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-63.0,1.4300000000000068,828.75,166.13924882459278,96.155,0.6025408348457351,0.0
2026-03-25,18:29:00,2.0,592.0,564.0,19.0,4.0,5.0,97.03,15.0,118021802.0,23.0,2026-03-25 18:29:00,592.0,592.0,95.27027027027027,3.209459459459459,0.6756756756756757,0.8445945945945946,18,29,2,25,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-72.0,-1.2000000000000028,718.75,127.99316387995083,96.68,0.5372050816696915,0.0
2026-03-25,18:44:00,2.0,538.0,520.0,14.0,2.0,2.0,98.96,15.0,118021802.0,23.0,2026-03-25 18:44:00,538.0,538.0,96.6542750929368,2.6022304832713754,0.37174721189591076,0.37174721189591076,18,44,2,25,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-54.0,1.9299999999999926,630.25,82.60901887808589,97.755,0.4882032667876588,0.0
2026-03-25,18:59:00,2.0,533.0,497.0,25.0,5.0,6.0,94.4,15.0,118021802.0,23.0,2026-03-25 18:59:00,533.0,533.0,93.24577861163228,4.690431519699812,0.9380863039399625,1.125703564727955,18,59,2,25,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-5.0,-4.559999999999988,581.75,60.993852149212145,97.155,0.48366606170598914,0.0
2026-03-25,19:14:00,2.0,429.0,408.0,13.0,3.0,5.0,97.9,15.0,118021802.0,23.0,2026-03-25 19:14:00,429.0,429.0,95.1048951048951,3.0303030303030303,0.6993006993006993,1.1655011655011656,19,14,2,25,3,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-104.0,3.5,523.0,68.12243878977485,97.07249999999999,0.3892921960072595,0.0
2026-03-25,19:29:00,2.0,437.0,416.0,16.0,4.0,1.0,97.94,15.0,118021802.0,23.0,2026-03-25 19:29:00,437.0,437.0,95.19450800915332,3.6613272311212817,0.9153318077803204,0.2288329519450801,19,29,2,25,3,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,8.0,0.03999999999999204,484.25,59.30359741758185,97.3,0.39655172413793105,0.0
2026-03-25,19:44:00,2.0,427.0,406.0,14.0,2.0,5.0,96.18,15.0,118021802.0,23.0,2026-03-25 19:44:00,427.0,427.0,95.08196721311475,3.278688524590164,0.468384074941452,1.1709601873536302,19,44,2,25,3,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-10.0,-1.759999999999991,456.5,51.18267936193474,96.605,0.3874773139745917,0.0
2026-03-25,19:59:00,2.0,310.0,295.0,9.0,3.0,3.0,98.4,15.0,118021802.0,23.0,2026-03-25 19:59:00,310.0,310.0,95.16129032258065,2.903225806451613,0.967741935483871,0.967741935483871,19,59,2,25,3,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-117.0,2.219999999999999,400.75,60.65407378459109,97.605,0.2813067150635209,0.0
2026-03-25,20:14:00,2.0,274.0,266.0,7.0,0.0,1.0,101.39,15.0,118021802.0,23.0,2026-03-25 20:14:00,274.0,274.0,97.08029197080292,2.5547445255474455,0.0,0.36496350364963503,20,14,2,25,3,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-36.0,2.989999999999995,362.0,82.25569889071488,98.4775,0.24863883847549909,0.0
2026-03-25,20:29:00,2.0,259.0,245.0,8.0,3.0,3.0,102.01,15.0,118021802.0,23.0,2026-03-25 20:29:00,259.0,259.0,94.5945945945946,3.088803088803089,1.1583011583011582,1.1583011583011582,20,29,2,25,3,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-15.0,0.6200000000000045,317.5,76.0723339986355,99.495,0.23502722323049002,0.0
2026-03-25,20:44:00,2.0,188.0,177.0,7.0,3.0,1.0,100.03,15.0,118021802.0,23.0,2026-03-25 20:44:00,188.0,188.0,94.14893617021278,3.723404255319149,1.5957446808510638,0.5319148936170213,20,44,2,25,3,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-71.0,-1.980000000000004,257.75,51.18837758710423,100.45750000000001,0.1705989110707804,0.0
2026-03-25,20:59:00,2.0,241.0,220.0,12.0,4.0,5.0,99.86,15.0,118021802.0,23.0,2026-03-25 20:59:00,241.0,241.0,91.28630705394191,4.979253112033195,1.6597510373443984,2.0746887966804977,20,59,2,25,3,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,53.0,-0.1700000000000017,240.5,37.50999866702149,100.82249999999999,0.21869328493647913,0.0
2026-03-25,21:14:00,2.0,204.0,194.0,6.0,3.0,1.0,99.5,15.0,118021802.0,23.0,2026-03-25 21:14:00,204.0,204.0,95.09803921568627,2.941176470588235,1.4705882352941175,0.49019607843137253,21,14,2,25,3,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-37.0,-0.35999999999999943,223.0,32.69046751985387,100.35,0.1851179673321234,0.0
2026-03-25,21:29:00,2.0,189.0,183.0,4.0,0.0,2.0,100.16,15.0,118021802.0,23.0,2026-03-25 21:29:00,189.0,189.0,96.82539682539682,2.1164021164021163,0.0,1.0582010582010581,21,29,2,25,3,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-15.0,0.6599999999999966,205.5,24.772296354327363,99.8875,0.17150635208711434,0.0
2026-03-25,21:44:00,2.0,193.0,182.0,6.0,1.0,4.0,99.12,15.0,118021802.0,23.0,2026-03-25 21:44:00,193.0,193.0,94.30051813471503,3.1088082901554404,0.5181347150259068,2.072538860103627,21,44,2,25,3,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4.0,-1.039999999999992,206.75,23.697749541534264,99.66,0.1751361161524501,0.0
2026-03-25,21:59:00,2.0,125.0,119.0,5.0,0.0,1.0,103.36,15.0,118021802.0,23.0,2026-03-25 21:59:00,125.0,125.0,95.19999999999999,4.0,0.0,0.8,21,59,2,25,3,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-68.0,4.239999999999995,177.75,35.733970765458196,100.535,0.11343012704174228,0.0
2026-03-25,22:14:00,2.0,138.0,131.0,5.0,0.0,2.0,104.05,15.0,118021802.0,23.0,2026-03-25 22:14:00,138.0,138.0,94.92753623188406,3.6231884057971016,0.0,1.4492753623188406,22,14,2,25,3,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,13.0,0.6899999999999977,161.25,34.79822792422943,101.67249999999999,0.12522686025408347,0.0
2026-03-25,22:29:00,2.0,151.0,143.0,5.0,2.0,1.0,101.4,15.0,118021802.0,23.0,2026-03-25 22:29:00,151.0,151.0,94.70198675496688,3.3112582781456954,1.3245033112582782,0.6622516556291391,22,29,2,25,3,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,13.0,-2.6499999999999915,151.75,29.47739246722174,101.9825,0.13702359346642468,0.0
2026-03-25,22:44:00,2.0,100.0,98.0,1.0,1.0,0.0,99.64,15.0,118021802.0,23.0,2026-03-25 22:44:00,100.0,100.0,98.0,1.0,1.0,0.0,22,44,2,25,3,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-51.0,-1.7600000000000051,128.5,21.76388445720619,102.1125,0.09074410163339383,0.0
2026-03-25,22:59:00,2.0,77.0,68.0,4.0,2.0,3.0,100.76,15.0,118021802.0,23.0,2026-03-25 22:59:00,77.0,77.0,88.31168831168831,5.194805194805195,2.5974025974025974,3.896103896103896,22,59,2,25,3,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-23.0,1.1200000000000045,116.5,34.08323145868978,101.4625,0.06987295825771325,0.0
2026-03-25,23:14:00,2.0,76.0,70.0,2.0,2.0,2.0,102.82,15.0,118021802.0,23.0,2026-03-25 23:14:00,76.0,76.0,92.10526315789474,2.631578947368421,2.631578947368421,2.631578947368421,23,14,2,25,3,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-1.0,2.059999999999988,101.0,35.12833614049994,101.155,0.06896551724137931,0.0
2026-03-25,23:29:00,2.0,59.0,58.0,0.0,0.0,1.0,101.2,15.0,118021802.0,23.0,2026-03-25 23:29:00,59.0,59.0,98.30508474576271,0.0,0.0,1.694915254237288,23,29,2,25,3,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-17.0,-1.6199999999999903,78.0,16.8325082306021,101.105,0.05353901996370236,0.0
2026-03-25,23:44:00,2.0,40.0,37.0,1.0,1.0,1.0,105.38,15.0,118021802.0,23.0,2026-03-25 23:44:00,40.0,40.0,92.5,2.5,2.5,2.5,23,44,2,25,3,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-19.0,4.179999999999993,63.0,17.41646730348286,102.54,0.036297640653357534,0.0
2026-03-25,23:59:00,2.0,39.0,37.0,1.0,0.0,1.0,105.91,15.0,118021802.0,23.0,2026-03-25 23:59:00,39.0,39.0,94.87179487179486,2.564102564102564,0.0,2.564102564102564,23,59,2,25,3,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-1.0,0.5300000000000011,53.5,17.59734828508605,103.82749999999999,0.03539019963702359,0.0
2026-03-26,00:14:00,3.0,49.0,47.0,1.0,1.0,0.0,101.7,15.0,118021802.0,23.0,2026-03-26 00:14:00,49.0,49.0,95.91836734693877,2.0408163265306123,2.0408163265306123,0.0,0,14,3,26,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,10.0,-4.209999999999994,46.75,9.322910847295544,103.54750000000001,0.04446460980036298,0.0
2026-03-26,00:29:00,3.0,36.0,33.0,2.0,1.0,0.0,105.27,15.0,118021802.0,23.0,2026-03-26 00:29:00,36.0,36.0,91.66666666666666,5.555555555555555,2.7777777777777777,0.0,0,29,3,26,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-13.0,3.569999999999993,41.0,5.597618541244801,104.565,0.032667876588021776,0.0
2026-03-26,00:44:00,3.0,25.0,21.0,0.0,1.0,3.0,107.02,15.0,118021802.0,23.0,2026-03-26 00:44:00,25.0,25.0,84.0,0.0,4.0,12.0,0,44,3,26,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-11.0,1.75,37.25,9.878427675155981,104.975,0.022686025408348458,0.0
2026-03-26,00:59:00,3.0,20.0,12.0,1.0,2.0,5.0,99.34,15.0,118021802.0,23.0,2026-03-26 00:59:00,20.0,20.0,60.0,5.0,10.0,25.0,0,59,3,26,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-5.0,-7.679999999999993,32.5,12.871156384203438,103.33250000000001,0.018148820326678767,0.0
2026-03-26,01:14:00,3.0,28.0,23.0,0.0,2.0,3.0,95.13,15.0,118021802.0,23.0,2026-03-26 01:14:00,28.0,28.0,82.14285714285714,0.0,7.142857142857142,10.714285714285714,1,14,3,26,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,8.0,-4.210000000000008,27.25,6.701989754290954,101.69,0.025408348457350273,0.0
2026-03-26,01:29:00,3.0,20.0,15.0,3.0,1.0,1.0,96.12,15.0,118021802.0,23.0,2026-03-26 01:29:00,20.0,20.0,75.0,15.0,5.0,5.0,1,29,3,26,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-8.0,0.9900000000000091,23.25,3.94757309410321,99.4025,0.018148820326678767,0.0
2026-03-26,01:44:00,3.0,16.0,15.0,0.0,0.0,1.0,100.4,15.0,118021802.0,23.0,2026-03-26 01:44:00,16.0,16.0,93.75,0.0,0.0,6.25,1,44,3,26,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-4.0,4.280000000000001,21.0,5.033222956842622,97.7475,0.014519056261343012,0.0
2026-03-26,01:59:00,3.0,9.0,7.0,0.0,0.0,2.0,99.43,15.0,118021802.0,23.0,2026-03-26 01:59:00,9.0,9.0,77.77777777777779,0.0,0.0,22.22222222222222,1,59,3,26,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-7.0,-0.9699999999999989,18.25,7.932002689524312,97.77,0.008166969147005444,0.0
2026-03-26,02:14:00,3.0,13.0,10.0,0.0,0.0,3.0,96.97,15.0,118021802.0,23.0,2026-03-26 02:14:00,13.0,13.0,76.92307692307693,0.0,0.0,23.076923076923077,2,14,3,26,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,4.0,-2.460000000000008,14.5,4.6547466812514005,98.23000000000002,0.011796733212341199,0.0
2026-03-26,02:29:00,3.0,8.0,7.0,0.0,0.0,1.0,106.41,15.0,118021802.0,23.0,2026-03-26 02:29:00,8.0,8.0,87.5,0.0,0.0,12.5,2,29,3,26,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-5.0,9.439999999999998,11.5,3.696845502130286,100.80250000000001,0.007259528130671506,0.0
2026-03-26,02:44:00,3.0,9.0,6.0,2.0,0.0,1.0,92.47,15.0,118021802.0,23.0,2026-03-26 02:44:00,9.0,9.0,66.66666666666666,22.22222222222222,0.0,11.11111111111111,2,44,3,26,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,-13.939999999999998,9.75,2.2173557825980312,98.82,0.008166969147005444,0.0
2026-03-26,02:59:00,3.0,8.0,6.0,0.0,1.0,1.0,95.19,15.0,118021802.0,23.0,2026-03-26 02:59:00,8.0,8.0,75.0,0.0,12.5,12.5,2,59,3,26,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,2.719999999999999,9.5,2.3804761428380092,97.75999999999999,0.007259528130671506,0.0
2026-03-26,03:14:00,3.0,14.0,13.0,0.0,0.0,1.0,103.97,15.0,118021802.0,23.0,2026-03-26 03:14:00,14.0,14.0,92.85714285714286,0.0,0.0,7.142857142857142,3,14,3,26,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,6.0,8.780000000000001,9.75,2.8722813232610522,99.50999999999999,0.012704174228675136,0.0
2026-03-26,03:29:00,3.0,8.0,6.0,2.0,0.0,0.0,96.38,15.0,118021802.0,23.0,2026-03-26 03:29:00,8.0,8.0,75.0,25.0,0.0,0.0,3,29,3,26,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-6.0,-7.590000000000003,9.75,2.8722813232610522,97.0025,0.007259528130671506,0.0
2026-03-26,03:44:00,3.0,16.0,14.0,1.0,0.0,1.0,100.12,15.0,118021802.0,23.0,2026-03-26 03:44:00,16.0,16.0,87.5,6.25,0.0,6.25,3,44,3,26,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,8.0,3.740000000000009,11.5,4.123105625612114,98.91499999999999,0.014519056261343012,0.0
2026-03-26,03:59:00,3.0,18.0,14.0,2.0,0.0,2.0,96.46,15.0,118021802.0,23.0,2026-03-26 03:59:00,18.0,18.0,77.77777777777779,11.11111111111111,0.0,11.11111111111111,3,59,3,26,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,2.0,-3.660000000000011,14.0,4.32049379893328,99.2325,0.016333938294010888,0.0
2026-03-26,04:14:00,3.0,17.0,13.0,1.0,2.0,1.0,96.25,15.0,118021802.0,23.0,2026-03-26 04:14:00,17.0,17.0,76.47058823529412,5.88235294117647,11.76470588235294,5.88235294117647,4,14,3,26,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-0.20999999999999375,14.75,4.573474244665747,97.3025,0.015426497277676952,0.0
2026-03-26,04:29:00,3.0,9.0,6.0,2.0,0.0,1.0,93.23,15.0,118021802.0,23.0,2026-03-26 04:29:00,9.0,9.0,66.66666666666666,22.22222222222222,0.0,11.11111111111111,4,29,3,26,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-8.0,-3.019999999999996,15.0,4.082482904633029,96.515,0.008166969147005444,0.0
2026-03-26,04:44:00,3.0,18.0,14.0,0.0,3.0,1.0,96.5,15.0,118021802.0,23.0,2026-03-26 04:44:00,18.0,18.0,77.77777777777779,0.0,16.666666666666664,5.555555555555555,4,44,3,26,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,9.0,3.269999999999996,15.5,4.3588989435354275,95.61,0.016333938294010888,0.0
2026-03-26,04:59:00,3.0,22.0,16.0,1.0,3.0,2.0,99.0,15.0,118021802.0,23.0,2026-03-26 04:59:00,22.0,22.0,72.72727272727273,4.545454545454546,13.636363636363635,9.090909090909092,4,59,3,26,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,4.0,2.5,16.5,5.446711546118531,96.245,0.019963702359346643,0.0
2026-03-26,05:14:00,3.0,52.0,41.0,2.0,3.0,6.0,94.35,15.0,118021802.0,23.0,2026-03-26 05:14:00,52.0,52.0,78.84615384615384,3.8461538461538463,5.769230769230769,11.538461538461538,5,14,3,26,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,30.0,-4.650000000000006,25.25,18.643586922405454,95.77000000000001,0.047186932849364795,0.0
