#{"t_start": 1788068843.1782038, "env_id": "None"}
r,l,t
0.77425,12,1709.718465
0.847637,12,1711.107058
0.816933,12,1712.496819
0.910275,12,1713.846143
0.957617,12,1715.259231
0.753901,12,1716.706592
0.917991,12,1718.134779
0.784116,12,1719.659302
1.057906,12,1721.061713
0.912685,12,1722.531145
0.888298,12,1723.9214
0.875983,12,1725.270685
1.023911,12,1726.617917
0.632095,12,1728.062195
0.731223,12,1729.545906
0.907014,12,1731.030437
0.859818,12,1732.53196
0.920733,12,1733.971689
0.885285,12,1735.389582
0.88451,12,1736.838917
0.746831,12,1738.233273
0.777393,12,1739.662983
0.831787,12,1741.07694
0.816345,12,1742.493297
0.810815,12,1743.917773
0.655388,12,1745.317271
0.868131,12,1746.751081
0.719828,12,1748.282166
0.843382,12,1749.752874
0.818647,12,1751.096827
0.77604,12,1752.52834
0.799815,12,1754.016812
